,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud,trans_day,trans_month,trans_year,trans_hour,trans_minute,dob_year,age,distance_km
11841,338,10,83.94,79,12,41.6423,-104.1974,635,117,68,11713,41.415093,-103.634675,0,13,1,2019,23,33,1973,46,53.2215
11842,100,6,20.99,100,5,43.6498,-116.4306,84106,80,53,565,43.325063,-116.604694,0,13,1,2019,23,35,1971,48,38.7444
11843,191,13,5.92,120,1,33.5494,-111.9565,17047,13,166,14268,34.451882,-112.873939,0,13,1,2019,23,38,1935,84,131.2351
11844,85,7,35.16,127,9,45.5303,-122.7033,841711,51,17,4382,46.473128,-122.988474,0,13,1,2019,23,40,1963,56,107.1265
11845,155,6,56.94,152,9,44.8021,-122.7624,9587,50,134,5646,44.326983,-123.217201,0,13,1,2019,23,41,1968,51,63.947
11846,475,8,790.35,142,2,37.3304,-121.7913,973849,131,60,6989,37.033841,-121.371988,1,13,1,2019,23,45,1955,64,49.6721
11847,455,7,3.29,168,7,40.8731,-96.1528,1517,38,43,12007,40.566485,-97.026148,0,13,1,2019,23,47,1951,68,81.1145
11848,636,5,14.2,33,11,48.34,-122.3456,85,124,5,8867,49.263227,-123.174108,0,13,1,2019,23,51,1984,35,119.2492
11849,30,10,3.71,28,6,38.7897,-93.8702,2368,47,92,10350,39.624669,-93.55241,0,13,1,2019,23,51,1989,30,96.7975
11850,296,10,5.61,50,2,41.5403,-122.9366,308,15,116,11273,40.987307,-122.482936,0,13,1,2019,23,53,1958,61,72.2413
11851,187,6,27.08,155,7,41.1558,-101.136,1789,79,54,9296,40.909356,-101.170363,0,13,1,2019,23,55,1982,37,27.5545
11852,337,11,1065.43,130,7,41.0233,-98.9041,2202,138,118,251,41.880236,-98.612455,1,13,1,2019,23,57,1974,45,98.338
11853,427,4,56.99,134,12,43.0351,-108.2024,19408,87,56,5025,43.148563,-108.44015,0,14,1,2019,0,3,1993,26,23.0625
11854,443,11,74.26,44,2,40.7268,-124.2174,276,132,31,4050,41.515352,-123.299106,0,14,1,2019,0,4,1929,90,116.6398
11855,345,4,76.64,129,3,38.2352,-104.66,151815,64,16,6160,39.188322,-104.080875,0,14,1,2019,0,10,1988,31,117.29
11856,242,3,26.96,27,9,45.671,-121.8686,1288,12,2,10774,46.316119,-121.744055,0,14,1,2019,0,11,1936,83,72.3763
11857,146,4,121.16,14,6,38.5319,-93.9221,467,5,153,8473,38.391107,-93.385053,0,14,1,2019,0,12,1950,69,49.311
11858,29,4,221.79,153,2,33.7467,-117.1721,54287,39,125,12460,34.343949,-117.528515,0,14,1,2019,0,12,1972,47,74.0862
11859,494,4,306.81,142,2,37.3304,-121.7913,973849,131,60,14240,36.502259,-122.323669,1,14,1,2019,0,27,1955,64,103.5352
11860,474,2,12.57,142,2,37.3304,-121.7913,973849,131,60,12511,36.860137,-122.217748,1,14,1,2019,0,37,1955,64,64.5359
11861,459,4,324.87,170,7,41.4193,-99.3844,73,116,48,2815,41.603137,-99.129649,1,14,1,2019,0,46,1935,84,29.4587
11862,386,11,31.64,160,6,40.4815,-92.9951,3805,82,77,8781,40.655447,-93.07449,0,14,1,2019,0,47,1950,69,20.4715
11863,508,2,62.23,59,7,41.6964,-96.9858,1063,125,9,5873,42.646008,-97.44803,0,14,1,2019,0,51,1928,91,112.2521
11864,179,12,2.63,44,2,40.7268,-124.2174,276,132,31,12784,40.860883,-123.783113,0,14,1,2019,0,52,1929,90,39.4823
11865,447,4,184.52,38,2,37.6787,-122.478,107941,14,22,13468,36.919201,-122.693492,0,14,1,2019,0,56,1991,28,86.5767
11866,434,8,21.84,99,3,39.3199,-106.6596,61,121,23,121,40.213145,-106.938789,0,14,1,2019,0,58,1939,80,102.1504
11867,415,4,113.07,103,11,47.4852,-120.4158,584,94,112,9922,46.706183,-121.085185,0,14,1,2019,1,2,1969,50,100.354
11868,86,4,139.14,14,6,38.5319,-93.9221,467,5,153,8851,39.426619,-93.048031,0,14,1,2019,1,9,1950,69,124.924
11869,673,9,30.25,8,9,45.8289,-118.4971,1302,38,100,13654,45.323617,-118.095258,0,14,1,2019,1,18,1976,43,64.3033
11870,82,9,146.86,126,2,38.046,-122.1866,198,9,180,4388,37.695504,-122.052155,0,14,1,2019,1,19,1959,60,40.7209
11871,426,8,6.32,55,8,32.9396,-105.8189,899,102,175,8165,32.363262,-106.528824,0,14,1,2019,1,23,1967,52,92.3281
11872,25,4,51.87,113,2,37.7878,-122.1884,381459,11,12,10317,36.884333,-121.226738,0,14,1,2019,1,24,1974,45,131.6072
11873,394,4,98.24,25,2,40.507,-123.9743,1139,156,74,11558,41.13367,-124.815593,0,14,1,2019,1,34,1951,68,99.3335
11874,405,8,5.99,101,5,44.6255,-116.4493,129,17,79,13670,45.093996,-115.824513,0,14,1,2019,1,34,1965,54,71.6856
11875,316,4,135.7,52,10,37.7175,-112.4777,258,67,138,1670,37.610712,-112.498128,0,14,1,2019,1,37,1961,58,12.0097
11876,21,9,4.11,56,7,40.4542,-98.6538,331,150,107,1149,39.854297,-97.761852,0,14,1,2019,1,38,1950,69,100.9743
11877,77,2,63.23,171,9,43.7575,-122.481,597,62,105,11311,44.532047,-122.563279,0,14,1,2019,1,39,1961,58,86.3755
11878,88,3,16.44,170,7,41.4193,-99.3844,73,116,48,7300,40.869894,-99.153196,1,14,1,2019,1,41,1935,84,64.0853
11879,616,11,745.54,103,11,47.4852,-120.4158,584,94,112,4992,47.703601,-120.354257,0,14,1,2019,1,41,1969,50,24.7197
11880,572,4,277.53,142,2,37.3304,-121.7913,973849,131,60,8902,36.59875,-121.383937,1,14,1,2019,1,42,1955,64,89.0427
11881,297,9,7.76,18,6,40.029,-93.1607,602,37,71,5908,39.413693,-92.476363,0,14,1,2019,1,45,1954,65,90.0373
11882,157,2,83.81,115,7,41.2064,-95.9953,518429,140,52,9310,40.283609,-96.451402,0,14,1,2019,1,45,1995,24,109.5674
11883,522,2,62.17,126,2,38.046,-122.1866,198,9,180,10879,38.288363,-121.345442,0,14,1,2019,1,47,1959,60,78.3186
11884,117,2,73.68,108,7,40.201,-98.0684,732,152,70,11087,39.682602,-98.815543,0,14,1,2019,1,50,1956,63,85.9059
11885,65,8,6.57,18,6,40.029,-93.1607,602,37,71,10056,39.844408,-92.219707,0,14,1,2019,1,52,1954,65,82.8119
11886,504,11,115.16,105,6,40.1362,-95.2138,1631,7,110,8636,39.867383,-94.220926,0,14,1,2019,1,53,1953,66,89.6974
11887,543,4,202.61,107,2,38.4549,-122.2564,94014,6,120,13170,39.277882,-123.240267,0,14,1,2019,1,56,1985,34,125.0187
11888,189,11,83.23,26,7,42.277,-97.1926,566,96,146,307,42.422418,-97.758213,0,14,1,2019,1,56,1975,44,49.2132
11889,468,4,194.84,124,1,33.5623,-112.0559,1312922,34,137,1238,34.365231,-112.449404,0,14,1,2019,2,9,1981,38,96.3753
11890,640,12,6.38,57,4,20.0827,-155.488,4878,111,15,9448,20.447199,-156.29324,0,14,1,2019,2,9,1966,53,93.2633
11891,280,3,57.22,8,9,45.8289,-118.4971,1302,38,100,9563,45.13483,-118.5449,0,14,1,2019,2,10,1976,43,77.267
11892,149,8,45.54,164,11,45.6892,-122.6616,299480,149,7,13478,46.065727,-122.203272,0,14,1,2019,2,17,1985,34,54.8797
11893,534,3,65.97,1,10,40.3207,-110.436,302,130,87,5568,39.552854,-110.795048,0,14,1,2019,2,23,1990,29,90.7023
11894,631,3,13.2,170,7,41.4193,-99.3844,73,116,48,9511,42.024265,-98.441592,1,14,1,2019,2,27,1935,84,103.187
11895,206,8,106.36,101,5,44.6255,-116.4493,129,17,79,2369,44.615713,-116.433295,0,14,1,2019,2,31,1965,54,1.67
11896,522,2,68.38,126,2,38.046,-122.1866,198,9,180,7659,38.257065,-123.063789,0,14,1,2019,2,42,1959,60,80.2125
11897,217,4,156.44,22,6,39.2048,-94.0259,464,30,163,11636,39.323709,-93.81294,0,14,1,2019,2,52,1959,60,22.6043
11898,59,8,205.29,141,2,33.0067,-117.069,1241364,20,28,8015,32.803182,-117.655665,0,14,1,2019,2,57,1959,60,59.2599
11899,632,3,51.16,69,9,42.8801,-117.281,641,42,141,13556,43.308731,-118.121484,0,14,1,2019,3,15,1993,26,83.2403
11900,298,9,30.99,77,6,36.6704,-93.0377,1201,48,95,6298,36.775423,-93.769085,0,14,1,2019,3,15,1980,39,66.2236
11901,77,2,72.01,109,9,45.3099,-122.9685,28278,127,91,4845,46.020281,-122.377467,0,14,1,2019,3,23,1977,42,91.372
11902,308,4,97.21,33,11,48.34,-122.3456,85,124,5,5884,48.984325,-122.525144,0,14,1,2019,3,27,1984,35,72.849
11903,442,4,148.01,70,2,37.7773,-119.0825,633,70,46,995,36.856103,-119.600889,0,14,1,2019,3,30,1927,92,112.2222
11904,70,9,175.13,135,12,41.606,-109.23,27971,99,3,6917,41.646301,-108.582722,0,14,1,2019,3,32,1984,35,53.9864
11905,518,2,99.64,128,9,44.2415,-121.0113,2016,89,145,11780,45.019543,-121.479886,0,14,1,2019,3,37,1953,66,94.1255
11906,363,3,53.96,97,6,39.7795,-93.3014,964,157,132,8628,40.713025,-92.925652,0,14,1,2019,3,44,1974,45,108.5912
11907,332,2,50.02,98,10,41.71,-111.9817,2078,132,66,9537,41.583666,-112.869027,0,14,1,2019,3,45,1963,56,75.0548
11908,119,2,52.68,108,7,40.201,-98.0684,732,152,70,12259,40.261622,-97.300808,0,14,1,2019,3,47,1956,63,65.5092
11909,231,2,73.84,100,5,43.6498,-116.4306,84106,80,53,6684,43.537297,-117.2063,0,14,1,2019,3,52,1971,48,63.7093
11910,329,4,198.81,38,2,37.6787,-122.478,107941,14,22,4086,38.411917,-123.389045,0,14,1,2019,3,53,1991,28,114.0681
11911,328,4,132.25,136,6,38.2911,-92.7059,1847,146,151,9270,39.000367,-93.602418,0,14,1,2019,3,55,1988,31,110.8228
11912,29,4,116.15,137,7,40.4591,-98.5551,463,105,182,13070,41.355195,-99.101622,0,14,1,2019,3,57,1948,71,109.7163
11913,358,2,65.55,3,10,40.3928,-111.7941,42384,65,170,11807,39.880203,-112.638099,0,14,1,2019,3,59,1992,27,91.6321
11914,273,2,59.89,133,6,37.3272,-91.0243,241,81,159,2720,37.029487,-91.68955,0,14,1,2019,4,12,1974,45,67.5985
11915,297,9,12.17,31,3,38.8881,-104.6556,525713,98,45,1666,39.784004,-103.848598,0,14,1,2019,4,27,1992,27,121.4116
11916,229,2,65.03,171,9,43.7575,-122.481,597,62,105,8733,43.263477,-123.195898,0,14,1,2019,4,31,1961,58,79.6323
11917,604,11,91.03,43,2,38.5234,-120.6763,832,75,106,2108,38.729286,-121.297547,0,14,1,2019,4,38,1987,32,58.6221
11918,316,4,223.68,85,3,39.5994,-105.0044,320420,160,184,3866,39.144369,-104.328559,0,14,1,2019,4,40,1975,44,77.0387
11919,421,11,83.43,8,9,45.8289,-118.4971,1302,38,100,9192,45.880719,-118.4297,0,14,1,2019,4,48,1976,43,7.7748
11920,543,4,129.23,136,6,38.2911,-92.7059,1847,146,151,271,37.594634,-92.141265,0,14,1,2019,4,49,1988,31,91.9183
11921,120,3,50.48,116,11,48.8878,-118.2105,149,139,119,10783,48.183516,-118.973429,0,14,1,2019,5,8,1978,41,96.3747
11922,608,4,188.19,85,3,39.5994,-105.0044,320420,160,184,9695,39.141213,-105.052117,0,14,1,2019,5,12,1975,44,51.1129
11923,235,8,9.75,0,8,35.1506,-106.569,641349,24,55,6218,34.461731,-106.259472,0,14,1,2019,5,15,1976,43,81.6454
11924,107,2,54.46,159,2,38.2427,-122.9145,337,107,26,1065,38.277238,-122.747212,0,14,1,2019,5,17,1954,65,15.1026
11925,77,2,77.86,133,6,37.3272,-91.0243,241,81,159,6849,38.065959,-91.413382,0,14,1,2019,5,17,1974,45,88.9936
11926,295,11,5.53,56,7,40.4542,-98.6538,331,150,107,1929,40.440902,-98.37508,0,14,1,2019,5,27,1950,69,23.6314
11927,329,4,205.25,62,2,33.6773,-118.0051,190249,154,93,3920,34.611159,-117.463524,0,14,1,2019,5,28,1976,43,115.1813
11928,336,4,121.97,151,7,40.6267,-96.7456,142,23,135,220,41.467747,-96.32733,0,14,1,2019,5,32,1967,52,99.8813
11929,10,1,95.73,17,3,39.8854,-105.1139,92337,54,98,3807,39.677036,-104.447481,0,14,1,2019,5,36,1967,52,61.4798
11930,625,2,60.81,27,9,45.671,-121.8686,1288,12,2,2557,45.063252,-122.442694,0,14,1,2019,5,40,1936,83,81.1061
11931,118,3,44.74,37,8,35.7206,-108.0271,5662,74,40,8525,36.154325,-107.188169,0,14,1,2019,5,43,1989,30,89.6127
11932,687,11,4.25,101,5,44.6255,-116.4493,129,17,79,1226,44.380398,-116.972319,0,14,1,2019,5,44,1965,54,49.631
11933,430,11,4.63,160,6,40.4815,-92.9951,3805,82,77,13578,41.447531,-92.18302,0,14,1,2019,5,50,1950,69,127.2303
11934,12,4,194.55,31,3,38.8881,-104.6556,525713,98,45,7369,39.789429,-105.0541,0,14,1,2019,5,52,1992,27,105.9203
11935,630,11,7.21,73,9,45.0838,-120.6649,60,97,13,3052,45.041256,-121.631675,0,14,1,2019,6,3,1942,77,76.0781
11936,574,0,52.84,46,12,43.0172,-111.0292,471,45,10,6082,42.910774,-110.504815,0,14,1,2019,6,6,1967,52,44.28
11937,208,2,54.43,129,3,38.2352,-104.66,151815,64,16,5947,37.363994,-104.826133,0,14,1,2019,6,13,1988,31,97.9672
11938,352,4,97.25,120,1,33.5494,-111.9565,17047,13,166,10413,34.302492,-111.47247,0,14,1,2019,6,16,1935,84,94.9039
11939,682,9,83.01,153,2,33.7467,-117.1721,54287,39,125,5371,33.470285,-117.151638,0,14,1,2019,6,17,1972,47,30.7943
11940,183,2,54.53,172,6,36.7651,-94.0492,760,118,185,2257,35.962608,-94.456139,0,14,1,2019,6,27,1985,34,96.3857
11941,584,3,97.32,124,1,33.5623,-112.0559,1312922,34,137,10088,33.700074,-111.940829,0,14,1,2019,6,38,1981,38,18.66
11942,613,3,44.68,28,6,38.7897,-93.8702,2368,47,92,14099,38.601071,-93.600341,0,14,1,2019,6,42,1989,30,31.4392
11943,272,2,65.91,139,2,38.5662,-121.3286,757530,91,171,6555,38.691087,-121.819319,0,14,1,2019,6,46,1979,40,44.8319
11944,615,9,39.44,97,6,39.7795,-93.3014,964,157,132,13080,39.734647,-93.425262,0,14,1,2019,6,51,1974,45,11.7039
11945,308,4,73.06,157,11,47.2271,-117.0819,895,29,183,12769,47.940715,-117.836693,0,14,1,2019,6,51,1999,20,97.4735
11946,325,8,1.82,148,9,42.825,-124.4409,217,128,6,4931,43.121419,-125.238385,0,14,1,2019,6,52,1928,91,72.7735
11947,273,2,51.85,52,10,37.7175,-112.4777,258,67,138,5418,36.796181,-112.713783,0,14,1,2019,6,53,1961,58,104.5549
11948,474,2,38.64,33,11,48.34,-122.3456,85,124,5,13899,47.488165,-122.46995,0,14,1,2019,7,5,1984,35,95.172
11949,555,11,66.07,105,6,40.1362,-95.2138,1631,7,110,6626,39.574762,-95.447577,0,14,1,2019,7,11,1953,66,65.5407
11950,47,2,61.85,33,11,48.34,-122.3456,85,124,5,8111,48.754158,-121.62228,0,14,1,2019,7,12,1984,35,70.3969
11951,285,2,66.1,161,6,39.7417,-93.6289,271,84,96,1828,40.146058,-93.390426,0,14,1,2019,7,16,1972,47,49.345
11952,427,4,105.56,158,10,38.9999,-109.615,46,141,128,14078,39.39652,-109.511603,0,14,1,2019,7,17,1987,32,44.9932
11953,491,12,8.29,151,7,40.6267,-96.7456,142,23,135,1134,41.453531,-97.498277,0,14,1,2019,7,17,1967,52,111.5236
11954,147,4,132.47,50,2,41.5403,-122.9366,308,15,116,11542,40.89214,-122.73903,0,14,1,2019,7,18,1958,61,73.9424
11955,153,2,40.1,129,3,38.2352,-104.66,151815,64,16,4347,38.042601,-103.964907,0,14,1,2019,7,19,1988,31,64.4523
11956,570,4,56.94,49,2,34.1556,-118.2322,172817,3,174,13623,33.278641,-118.064105,0,14,1,2019,7,25,1982,37,98.745
11957,87,4,124.93,94,7,40.9207,-96.168,206,73,21,12814,41.022838,-96.426828,0,14,1,2019,7,29,1967,52,24.519
11958,33,12,6.2,42,9,44.0385,-123.0614,191096,134,30,3677,44.36349,-122.486309,0,14,1,2019,7,34,1964,55,58.3739
11959,608,4,70.51,33,11,48.34,-122.3456,85,124,5,3865,48.447811,-122.070021,0,14,1,2019,7,39,1984,35,23.616
11960,252,12,9.4,120,1,33.5494,-111.9565,17047,13,166,11089,33.555941,-111.537613,0,14,1,2019,7,40,1935,84,38.824
11961,146,4,101.04,132,8,36.6659,-105.4694,606,140,33,5136,35.673609,-104.665839,0,14,1,2019,7,57,1988,31,131.8217
11962,570,4,96.88,54,2,36.4992,-120.0936,123,41,35,7819,36.921131,-120.956494,0,14,1,2019,8,14,1973,46,90.0983
11963,118,3,58.44,112,2,33.9056,-118.0818,105549,61,126,3123,34.720605,-118.541159,0,14,1,2019,8,16,1973,46,99.9632
11964,285,2,59.57,120,1,33.5494,-111.9565,17047,13,166,10665,33.315179,-111.014621,0,14,1,2019,8,21,1935,84,91.2003
11965,513,9,3.17,80,2,33.615,-117.7114,45303,129,127,4979,32.866735,-116.760463,0,14,1,2019,8,22,1969,50,121.4236
11966,468,4,156.52,101,5,44.6255,-116.4493,129,17,79,131,44.71062,-115.98406,0,14,1,2019,8,22,1965,54,37.9895
11967,272,2,65.26,121,3,39.5102,-104.7216,84861,93,49,6430,39.523215,-104.028924,0,14,1,2019,8,24,1932,87,59.4353
11968,355,8,12.15,86,8,36.1486,-105.6648,247,8,136,9106,36.372866,-106.525708,0,14,1,2019,8,24,1961,58,81.1171
11969,518,2,60.41,144,9,44.9897,-122.6187,1252,56,29,8221,44.936306,-122.773906,0,14,1,2019,8,28,1937,82,13.578
11970,427,4,116.36,166,0,64.7556,-165.6723,145,1,47,3562,64.901895,-166.133645,0,14,1,2019,8,31,1939,80,27.2154
11971,411,9,28.06,77,6,36.6704,-93.0377,1201,48,95,9153,35.974712,-92.944798,0,14,1,2019,8,40,1980,39,77.8034
11972,593,11,5.15,91,9,43.921,-122.7806,1420,143,58,12852,43.882014,-123.526571,0,14,1,2019,8,40,1965,54,59.9237
11973,324,3,12.95,170,7,41.4193,-99.3844,73,116,48,7129,40.701366,-98.890275,1,14,1,2019,8,44,1935,84,89.94
11974,272,2,41.34,105,6,40.1362,-95.2138,1631,7,110,9493,39.455889,-94.300425,0,14,1,2019,8,55,1953,66,108.6804
11975,270,4,90.74,136,6,38.2911,-92.7059,1847,146,151,7971,38.130803,-92.59436,0,14,1,2019,9,0,1988,31,20.3143
11976,310,12,6.52,42,9,44.0385,-123.0614,191096,134,30,7125,44.173102,-123.546535,0,14,1,2019,9,9,1964,55,41.5262
11977,146,4,184.27,100,5,43.6498,-116.4306,84106,80,53,6584,43.721587,-116.509846,0,14,1,2019,9,14,1971,48,10.2138
11978,43,2,68.63,105,6,40.1362,-95.2138,1631,7,110,12761,39.668116,-95.082632,0,14,1,2019,9,17,1953,66,53.2376
11979,691,2,53.58,124,1,33.8155,-112.1202,1312922,35,179,10702,33.562445,-111.332232,0,14,1,2019,9,25,1999,20,78.1451
11980,647,8,203.61,56,7,40.4542,-98.6538,331,150,107,8187,40.797153,-98.604868,0,14,1,2019,9,27,1950,69,38.3576
11981,539,3,64.73,28,6,38.7897,-93.8702,2368,47,92,13078,38.54084,-94.457767,0,14,1,2019,9,29,1989,30,58.0355
11982,285,2,8.25,142,2,37.3304,-121.7913,973849,131,60,10179,37.259809,-121.89842,1,14,1,2019,9,30,1955,64,12.3045
11983,316,1,34.74,9,3,39.6662,-104.835,389246,133,62,519,40.105958,-105.831232,0,14,1,2019,9,31,1969,50,98.0614
11984,288,0,1.64,34,2,33.8419,-117.6043,233717,162,123,9685,33.861748,-116.885877,0,14,1,2019,9,35,1966,53,66.3795
11985,284,12,1.44,99,3,39.3199,-106.6596,61,121,23,13600,38.550552,-107.494308,0,14,1,2019,9,40,1939,80,111.9399
11986,231,2,64.75,155,7,41.1558,-101.136,1789,79,54,14369,40.919213,-101.025902,0,14,1,2019,9,40,1982,37,27.8809
11987,311,11,10.72,59,7,41.6964,-96.9858,1063,125,9,10639,41.248309,-96.850334,0,14,1,2019,9,41,1928,91,51.0877
11988,550,4,135.52,172,6,36.7651,-94.0492,760,118,185,609,36.635905,-93.803003,0,14,1,2019,9,48,1985,34,26.2325
11989,625,2,93.88,150,5,47.9657,-116.868,4161,118,61,2167,48.957175,-117.616042,0,14,1,2019,9,54,1957,62,123.2736
11990,625,2,64.87,138,8,33.3305,-105.6933,8874,88,84,13688,34.208408,-106.397146,0,14,1,2019,10,18,2000,19,117.3114
11991,425,12,5.22,66,2,33.7163,-116.3381,4677,86,32,150,32.719678,-117.23169,0,14,1,2019,10,29,1955,64,138.5295
11992,33,12,5.13,29,2,34.1092,-117.7183,35705,162,76,3381,33.934804,-117.694414,0,14,1,2019,10,31,1956,63,19.5165
11993,134,0,4.3,141,2,33.0067,-117.069,1241364,20,28,11917,32.814922,-116.211595,0,14,1,2019,10,35,1959,60,82.8306
11994,407,2,61.64,151,7,40.6267,-96.7456,142,23,135,11079,39.631593,-96.221997,0,14,1,2019,10,39,1967,52,119.2692
11995,103,2,71.44,105,6,40.1362,-95.2138,1631,7,110,4888,40.003824,-94.918027,0,14,1,2019,10,46,1953,66,29.1565
11996,157,2,80.25,12,9,45.5197,-123.8761,1530,30,139,4464,45.950373,-123.143847,0,14,1,2019,10,58,1986,33,74.3171
11997,498,2,59.49,138,8,33.3305,-105.6933,8874,88,84,9847,32.486747,-105.795376,0,14,1,2019,11,2,2000,19,94.3037
11998,196,4,191.1,20,11,46.1966,-118.9017,3684,100,169,3442,45.790265,-119.772668,0,14,1,2019,11,9,1981,38,81.0458
11999,622,2,110.64,143,2,34.0287,-118.4924,92043,26,142,7054,33.531751,-119.45691,0,14,1,2019,11,19,1961,58,104.8794
12000,176,9,105.63,85,3,39.5994,-105.0044,320420,160,184,9122,39.503785,-105.099231,0,14,1,2019,11,30,1975,44,13.3844
12001,442,4,125.65,58,7,41.6414,-96.5232,1745,49,152,7101,42.009881,-96.891125,0,14,1,2019,11,30,1973,46,51.0706
12002,594,11,1.04,50,2,41.5403,-122.9366,308,15,116,1471,40.57029,-122.573726,0,14,1,2019,11,35,1958,61,112.0693
12003,231,2,75.03,150,5,47.9657,-116.868,4161,118,61,13780,47.42793,-117.666822,0,14,1,2019,11,42,1957,62,84.5558
12004,497,2,86.67,124,1,33.5623,-112.0559,1312922,34,137,1696,34.518043,-111.691754,0,14,1,2019,11,48,1981,38,111.4444
12005,24,2,109.35,55,8,32.9396,-105.8189,899,102,175,2796,33.685944,-105.595506,0,14,1,2019,11,59,1967,52,85.5464
12006,659,12,6.82,58,7,41.6414,-96.5232,1745,49,152,10631,41.084222,-97.443924,0,14,1,2019,12,9,1973,46,98.705
12007,112,7,13.35,138,8,33.3305,-105.6933,8874,88,84,6941,32.539468,-105.280448,0,14,1,2019,12,12,2000,19,96.027
12008,529,7,17.24,116,11,48.8878,-118.2105,149,139,119,1021,49.717959,-118.329367,0,14,1,2019,12,13,1978,41,92.7109
12009,596,6,15.0,104,8,34.9889,-106.0609,7268,153,20,8101,35.191886,-105.832554,0,14,1,2019,12,22,1988,31,30.6772
12010,503,11,3.58,11,6,38.577,-90.5255,92608,53,150,10489,39.185678,-89.845902,0,14,1,2019,12,23,2001,18,89.6726
12011,603,6,204.59,137,7,40.4591,-98.5551,463,105,182,1636,39.574591,-99.550917,0,14,1,2019,12,27,1948,71,129.8627
12012,406,5,196.72,153,2,33.7467,-117.1721,54287,39,125,6279,34.029492,-117.329215,0,14,1,2019,12,31,1972,47,34.6283
12013,230,1,234.63,23,7,40.2967,-98.737,493,141,69,8177,39.906034,-99.579092,0,14,1,2019,12,33,1940,79,83.7663
12014,675,6,92.9,141,2,33.0067,-117.069,1241364,20,28,11772,33.720219,-117.211231,0,14,1,2019,12,36,1959,60,80.4317
12015,437,0,13.26,168,7,40.8731,-96.1528,1517,38,43,5609,40.858511,-96.474957,0,14,1,2019,12,46,1951,68,27.1389
12016,301,8,6.24,142,2,37.3304,-121.7913,973849,67,94,9011,36.698264,-122.537408,0,14,1,2019,12,46,1997,22,96.5867
12017,202,7,115.61,101,5,44.6255,-116.4493,129,17,79,12132,43.98968,-117.384873,0,14,1,2019,12,46,1965,54,102.6655
12018,275,13,9.2,153,2,33.7467,-117.1721,54287,39,125,214,32.833205,-116.691796,0,14,1,2019,12,47,1972,47,110.9532
12019,29,4,60.73,124,1,33.8155,-112.1202,1312922,35,179,12346,32.914316,-113.098142,0,14,1,2019,12,48,1999,20,135.2378
12020,364,6,70.96,55,8,32.9396,-105.8189,899,102,175,3366,31.982019,-106.217136,0,14,1,2019,12,52,1967,52,112.8429
12021,313,1,8.03,108,7,40.201,-98.0684,732,152,70,9347,40.444334,-98.438954,0,14,1,2019,12,53,1956,63,41.4603
12022,337,11,47.79,135,12,41.606,-109.23,27971,99,3,745,41.166576,-110.105741,0,14,1,2019,12,56,1984,35,87.8923
12023,596,6,9.67,55,8,32.9396,-105.8189,899,102,175,13322,33.84466,-106.201321,0,14,1,2019,13,1,1967,52,106.7168
12024,46,6,8.27,126,2,38.046,-122.1866,198,9,180,6323,37.845533,-122.965065,0,14,1,2019,13,5,1959,60,71.8088
12025,643,7,124.68,164,11,45.6892,-122.6616,299480,149,7,4459,44.972877,-123.137947,0,14,1,2019,13,7,1985,34,87.9252
12026,540,5,59.17,115,7,41.2064,-95.9953,518429,140,52,2478,41.056251,-96.903795,0,14,1,2019,13,9,1995,24,77.8985
12027,546,7,84.49,51,2,41.6125,-122.5258,589,143,122,12821,41.591325,-123.260069,0,14,1,2019,13,17,1945,74,61.0989
12028,165,1,8.43,6,3,39.8422,-105.1097,122111,72,129,8306,39.949173,-104.607488,0,14,1,2019,13,17,1987,32,44.4643
12029,558,6,11.94,73,9,45.0838,-120.6649,60,97,13,6628,45.729717,-120.594903,0,14,1,2019,13,20,1942,77,72.0303
12030,490,6,98.79,33,11,48.34,-122.3456,85,124,5,11389,48.20655,-122.808251,0,14,1,2019,13,27,1984,35,37.3174
12031,287,12,6.09,142,2,37.3304,-121.7913,973849,67,94,2303,36.615671,-121.269686,0,14,1,2019,13,29,1997,22,91.9961
12032,100,6,45.73,64,3,40.7692,-103.0968,648,32,121,6008,41.356155,-102.318488,0,14,1,2019,13,33,1969,50,92.2908
12033,553,7,22.24,25,2,40.507,-123.9743,1139,156,74,3794,41.02308,-123.201251,0,14,1,2019,13,37,1951,68,86.7849
12034,467,12,1469.4,106,2,33.6401,-116.5567,1661,155,109,6883,34.616307,-115.750937,0,14,1,2019,13,52,1988,31,131.466
12035,402,6,41.41,66,2,33.7163,-116.3381,4677,86,32,9732,32.752409,-116.464598,0,14,1,2019,14,6,1955,64,107.8236
12036,692,10,61.55,90,8,32.274,-104.0914,1925,46,149,6990,33.150109,-104.63792,0,14,1,2019,14,6,1952,67,110.0218
12037,545,12,3.1,116,11,48.8878,-118.2105,149,139,119,10901,48.145299,-117.87655,0,14,1,2019,14,7,1978,41,86.1483
12038,189,11,187.14,85,3,39.5994,-105.0044,320420,160,184,445,39.501215,-105.325982,0,14,1,2019,14,11,1975,44,29.6548
12039,661,8,1.51,33,11,48.34,-122.3456,85,124,5,13881,48.468928,-122.743,0,14,1,2019,14,13,1984,35,32.6511
12040,263,0,6.49,72,6,38.9621,-94.5959,545147,36,101,14125,38.000902,-94.354983,0,14,1,2019,14,16,1987,32,108.918
12041,56,0,9.67,37,8,35.7206,-108.0271,5662,74,40,631,35.483096,-108.588873,0,14,1,2019,14,17,1989,30,57.2458
